AAPL,ADBE,GE,IBM,LLY,MSFT,SNE,T
17.025249481201172,56.70000076293945,21.13250160217285,134.4638671875,42.23305892944336,32.38001251220703,17.479040145874023,24.299114227294922
17.4261474609375,56.90999984741211,21.171958923339844,135.72267150878906,42.0826416015625,32.59673309326172,17.83516502380371,24.388654708862305
17.748836517333984,56.779998779296875,21.037803649902344,136.26109313964844,41.96564865112305,33.05622482299805,17.613786697387695,24.250896453857422
17.594356536865234,56.7599983215332,21.037803649902344,134.59278869628906,41.98236083984375,33.33362579345703,17.902542114257812,23.968507766723633
18.076000213623047,56.400001525878906,20.958898544311523,133.53103637695312,41.59796905517578,33.2122688293457,17.71966552734375,23.92719078063965
18.033872604370117,56.04999923706055,21.02202796936035,133.27322387695312,41.67317581176758,33.7584228515625,17.219165802001953,23.830759048461914
18.12643814086914,55.040000915527344,20.872089385986328,133.53103637695312,41.748374938964844,32.943511962890625,17.122913360595703,23.589698791503906
17.874914169311523,55.599998474121094,21.258764266967773,134.73684692382812,42.308265686035156,33.255615234375,17.42129135131836,23.782546997070312
18.079511642456055,55.439998626708984,21.456043243408203,134.57762145996094,42.44195556640625,33.55903244018555,17.296161651611328,23.89275360107422
18.051422119140625,55.31999969482422,21.416582107543945,134.3197479248047,42.19126510620117,33.038875579833984,16.959291458129883,23.693012237548828
17.91768455505371,54.63999938964844,20.974681854248047,132.8637237548828,41.765098571777344,32.605411529541016,16.786039352416992,23.38307762145996
17.891517639160156,53.9900016784668,20.943113327026367,131.4759063720703,41.138370513916016,32.267303466796875,17.007415771484375,23.341747283935547
17.696489334106445,60.88999938964844,21.179847717285156,131.04367065429688,41.27206802368164,31.807828903198242,16.853412628173828,23.314197540283203
17.794479370117188,58.5,21.29032325744629,134.8733673095703,41.10493087768555,31.981218338012695,16.843788146972656,23.52082633972168
17.71436882019043,57.66999816894531,21.32977867126465,133.28836059570312,41.1300048828125,31.660438537597656,16.603166580200195,23.314197540283203
17.579675674438477,59.040000915527344,21.629650115966797,135.51795959472656,42.20798110961914,31.712467193603516,16.891916275024414,23.679243087768555
17.37826919555664,58.130001068115234,21.74009895324707,136.67066955566406,41.89879608154297,31.426372528076172,16.824539184570312,23.727453231811523
17.52381706237793,59.2599983215332,21.771928787231445,136.51898193359375,41.94894027709961,31.9032039642334,16.90153694152832,23.62413215637207
18.196334838867188,59.470001220703125,21.803760528564453,138.1949462890625,42.241397857666016,31.747146606445312,17.094038009643555,23.89275360107422
18.119094848632812,59.529998779296875,21.970867156982422,138.94570922851562,42.400177001953125,32.145938873291016,16.79566192626953,24.071823120117188
17.998760223388672,59.58000183105469,22.14593505859375,140.56103515625,42.60908889770508,32.45802307128906,16.660913467407227,24.216468811035156
17.87714958190918,59.5099983215332,22.14593505859375,140.35626220703125,42.826358795166016,32.32799530029297,16.44916343688965,24.230234146118164
17.699371337890625,59.54999923706055,22.193679809570312,141.3648681640625,42.759498596191406,32.32799530029297,16.80529022216797,24.2440128326416
17.90683364868164,59.880001068115234,22.30508804321289,142.24456787109375,42.61743927001953,32.43201446533203,16.64166259765625,24.216468811035156
17.655000686645508,59.290000915527344,21.883337020874023,140.69749450683594,42.39181900024414,32.21528625488281,16.516538619995117,24.071823120117188
17.267194747924805,59.15999984741211,21.86741828918457,141.5392608642578,42.701011657714844,31.998550415039062,16.535789489746094,23.968507766723633
17.361351013183594,58.119998931884766,21.692350387573242,141.05393981933594,43.060333251953125,31.32234001159668,16.651288986206055,24.078712463378906
17.237186431884766,58.970001220703125,21.716222763061523,143.8674774169922,42.776214599609375,31.565082550048828,16.67053985595703,24.071823120117188
17.346355438232422,58.900001525878906,21.652563095092773,142.54791259765625,42.70936965942383,31.001577377319336,17.5656681060791,23.8973445892334
17.124835968017578,59.09000015258789,21.660518646240234,142.10044860839844,43.18568420410156,30.802181243896484,17.40203857421875,23.40878677368164
17.01056671142578,59.529998779296875,21.453622817993164,142.00946044921875,43.39458465576172,31.24431610107422,17.13254165649414,23.464622497558594
17.099620819091797,58.599998474121094,21.27060317993164,139.65859985351562,43.5115852355957,30.32536506652832,16.891916275024414,23.241281509399414
17.439868927001953,60.369998931884766,21.461580276489258,140.99322509765625,43.82076644897461,31.0189208984375,16.872665405273438,23.366907119750977
17.790016174316406,61.68000030517578,21.756011962890625,142.3734893798828,44.63133239746094,31.868507385253906,16.75716209411621,23.583271026611328
17.690750122070312,61.630001068115234,21.644607543945312,143.14698791503906,46.21067810058594,31.981218338012695,16.564664840698242,23.70191764831543
17.257293701171875,61.369998931884766,21.151241302490234,144.15560913085938,46.09368896484375,31.539087295532227,16.41065788269043,23.52045249938965
17.525409698486328,60.849998474121094,20.920467376708984,142.8967742919922,46.45301818847656,31.357017517089844,16.218162536621094,23.42972183227539
17.603290557861328,61.77000045776367,20.681739807128906,138.2101287841797,46.461368560791016,31.148958206176758,16.468412399291992,23.269195556640625
17.752349853515625,60.880001068115234,20.546457290649414,138.57412719726562,46.0853385925293,31.261661529541016,16.160411834716797,23.590246200561523
17.429658889770508,59.09000015258789,19.854148864746094,136.23080444335938,45.22463607788086,31.911853790283203,16.09303855895996,23.325031280517578
17.5710506439209,58.36000061035156,19.949647903442383,134.91127014160156,45.23299026489258,31.23565673828125,15.62141227722168,23.38784408569336
16.166645050048828,59.11000061035156,20.25998878479004,134.114990234375,45.31654739379883,31.443714141845703,15.804288864135742,23.52045249938965
15.98311710357666,58.459999084472656,20.12470817565918,133.7737274169922,45.04914855957031,31.781824111938477,15.448159217834473,23.248260498046875
15.952156066894531,59.38999938964844,20.29181671142578,134.50173950195312,44.51433181762695,31.95520782470703,15.52515983581543,23.27617835998535
15.978328704833984,59.189998626708984,19.99738883972168,133.98605346679688,45.13270568847656,32.80480194091797,15.15941047668457,23.255237579345703
16.008010864257812,58.09000015258789,19.376699447631836,131.1195068359375,44.00459289550781,31.625782012939453,14.6781587600708,22.29906463623047
16.23973846435547,59.720001220703125,19.5517578125,131.073974609375,44.37228012084961,31.513076782226562,15.496285438537598,22.648035049438477
16.36102867126465,61.0,19.51197624206543,132.13568115234375,44.05474090576172,31.0535945892334,15.30378532409668,22.389802932739258
16.45639419555664,61.34000015258789,19.854148864746094,133.1879425048828,44.05474090576172,31.365680694580078,15.900535583496094,22.33396339416504
16.68662452697754,62.880001068115234,20.045127868652344,135.15525817871094,44.46419906616211,31.695133209228516,16.189289093017578,22.5433406829834
16.985557556152344,63.779998779296875,19.933727264404297,135.07135009765625,45.09928512573242,31.9032039642334,16.054534912109375,22.64105224609375
17.209360122680664,63.970001220703125,20.23611068725586,137.02342224121094,45.5505256652832,32.22395706176758,16.468412399291992,22.99700355529785
17.20807647705078,65.13999938964844,20.20428466796875,137.43516540527344,44.96028137207031,32.484039306640625,16.67053985595703,22.990022659301758
17.4813289642334,67.04000091552734,20.24407386779785,138.65513610839844,45.09518814086914,32.605411529541016,16.555038452148438,23.373889923095703
17.467201232910156,68.33999633789062,20.48280143737793,140.06581115722656,45.702308654785156,32.614070892333984,16.420286178588867,23.1365909576416
17.53141975402832,68.66000366210938,20.411182403564453,139.68455505371094,46.587684631347656,32.683956146240234,16.689788818359375,22.90627098083496
17.254636764526367,67.98999786376953,20.212238311767578,139.50157165527344,48.98241424560547,32.76256561279297,16.429912567138672,22.92720603942871
17.054920196533203,68.4800033569336,20.171127319335938,140.5004119873047,48.94868469238281,32.972190856933594,16.526161193847656,23.157527923583984
16.865467071533203,68.22000122070312,20.026586532592773,139.37954711914062,48.872798919677734,33.17307662963867,16.478038787841797,22.892309188842773
16.939319610595703,68.7699966430664,20.30763816833496,139.88284301757812,48.93181610107422,32.91978073120117,16.747539520263672,22.6619930267334
16.763042449951172,68.01000213623047,20.29157829284668,139.7150115966797,49.3112678527832,32.78876876831055,16.63204002380371,22.452608108520508
16.61180877685547,67.81999969482422,20.31566619873047,140.34793090820312,49.463043212890625,32.72762680053711,16.728286743164062,22.33396339416504
16.943172454833984,69.91999816894531,20.476266860961914,141.2705841064453,50.20507049560547,33.068267822265625,16.8630428314209,22.494489669799805
16.89725685119629,68.62999725341797,20.452177047729492,141.19432067871094,50.264102935791016,33.461307525634766,16.891916275024414,22.28510856628418
16.946062088012695,67.86000061035156,20.171127319335938,140.5004119873047,49.77505111694336,32.99838638305664,16.564664840698242,22.236251831054688
17.05780601501465,68.5999984741211,20.596715927124023,142.1627655029297,50.46648025512695,33.54865646362305,16.709035873413086,22.438655853271484
17.093767166137695,68.9000015258789,20.821548461914062,142.69650268554688,50.11232376098633,33.286617279052734,16.824539184570312,22.424694061279297
17.042068481445312,68.91999816894531,21.054414749145508,143.0776824951172,49.51363754272461,33.321556091308594,17.190290451049805,22.57126235961914
17.032114028930664,68.5199966430664,20.982152938842773,143.10824584960938,49.40402603149414,33.10321044921875,17.27691650390625,22.71084976196289
17.047529220581055,68.04000091552734,20.909883499145508,142.12457275390625,49.66542434692383,33.0333251953125,17.363542556762695,22.689908981323242
17.21353530883789,67.47000122070312,20.797462463378906,142.40673828125,49.26910400390625,33.2080078125,17.180662155151367,22.494489669799805
17.2302303314209,68.05999755859375,20.685043334960938,141.99497985839844,49.918392181396484,33.426368713378906,17.17104148864746,22.599178314208984
17.038860321044922,67.08000183105469,20.3477840423584,140.22592163085938,49.19321060180664,33.094459533691406,16.96891212463379,22.5782413482666
16.84749412536621,67.19000244140625,20.163095474243164,138.937255859375,49.64012145996094,32.92851638793945,16.526161193847656,22.67595672607422
16.913314819335938,68.16999816894531,20.420053482055664,141.6823272705078,49.64012145996094,33.23421096801758,16.57428550720215,22.95512580871582
17.062942504882812,68.5199966430664,20.596715927124023,142.44483947753906,50.087032318115234,34.544368743896484,16.506914138793945,23.017942428588867
17.05845069885254,67.62999725341797,20.29960823059082,140.8436279296875,49.79190444946289,34.2998046875,16.506914138793945,23.00398063659668
16.97625160217285,68.48999786376953,20.29157829284668,143.27598571777344,49.38716125488281,35.225650787353516,16.949665069580078,23.792648315429688
17.110137939453125,67.13999938964844,20.395967483520508,142.33811950683594,48.721012115478516,35.07716369628906,17.094038009643555,23.939212799072266
17.313072204589844,65.23999786376953,20.40399932861328,143.54287719726562,48.40058898925781,35.37412643432617,16.9881591796875,24.050886154174805
17.49930763244629,65.80999755859375,20.63686180114746,148.7203369140625,48.240386962890625,35.234375,17.5656681060791,24.232351303100586
17.332014083862305,63.900001525878906,20.57262420654297,146.87501525878906,48.46805191040039,34.753990173339844,17.489978790283203,24.155580520629883
17.25752830505371,64.52999877929688,20.72519874572754,144.74765014648438,48.510215759277344,34.378421783447266,17.703153610229492,24.39985466003418
17.238264083862305,64.87999725341797,20.78139877319336,145.2204132080078,48.577667236328125,35.19944381713867,18.071365356445312,24.476621627807617
17.234411239624023,65.73999786376953,20.7894344329834,146.77590942382812,49.63169860839844,35.80213165283203,18.52678108215332,24.476621627807617
17.392065048217773,65.93000030517578,20.773374557495117,148.30856323242188,49.59796142578125,36.177703857421875,18.83685302734375,24.490585327148438
17.420961380004883,65.4800033569336,20.909883499145508,147.58416748046875,49.876216888427734,36.11655807495117,18.691509246826172,24.686006546020508
17.300228118896484,62.45000076293945,21.06244659423828,146.92845153808594,49.724449157714844,35.819583892822266,18.49771499633789,24.867473602294922
17.076431274414062,61.31999969482422,20.893817901611328,146.22691345214844,49.758182525634766,34.82386016845703,18.4395751953125,24.811635971069336
16.808319091796875,60.470001220703125,20.75731658935547,148.32382202148438,49.429325103759766,34.762733459472656,18.458951950073242,24.769760131835938
16.807353973388672,61.81999969482422,20.67701530456543,147.38592529296875,49.395591735839844,34.78020095825195,18.313608169555664,24.939468383789062
17.028268814086914,63.459999084472656,20.83761215209961,149.94032287597656,50.955535888671875,35.34793472290039,18.236087799072266,24.691970825195312
16.808635711669922,61.4900016784668,20.540504455566406,149.20831298828125,49.463043212890625,34.378421783447266,17.586877822875977,24.83340072631836
16.68437385559082,60.5,20.420053482055664,148.83470153808594,49.28597640991211,34.24740982055664,17.809741973876953,24.889968872070312
16.75084114074707,61.38999938964844,20.6448917388916,150.80201721191406,49.707584381103516,34.22119140625,18.01322364807129,25.003103256225586
16.63139533996582,62.11000061035156,20.733217239379883,150.2301025390625,50.1038932800293,34.719051361083984,17.974464416503906,25.22937774658203
16.66510772705078,63.040000915527344,20.974123001098633,149.75733947753906,50.55921936035156,35.28678894042969,18.197328567504883,25.52635383605957
16.855518341064453,64.04000091552734,21.327436447143555,144.88487243652344,50.955535888671875,34.94615173339844,18.12950325012207,25.483932495117188
17.055557250976562,64.30000305175781,21.35152244567871,146.60813903808594,51.318115234375,34.885005950927734,18.410505294799805,25.498077392578125
17.07257843017578,64.4800033569336,21.3435001373291,146.51666259765625,50.61825180053711,34.928680419921875,18.100435256958008,25.660709381103516
16.84941291809082,64.38999938964844,21.215017318725586,146.1964111328125,50.22193908691406,34.666656494140625,18.081056594848633,24.691970825195312
18.230758666992188,63.220001220703125,21.24713897705078,145.0449981689453,49.47990417480469,34.81513214111328,17.586877822875977,24.39499855041504
18.364656448364258,61.61000061035156,21.359556198120117,144.59515380859375,49.32813262939453,34.85880661010742,17.31556510925293,24.38792610168457
19.075881958007812,60.400001525878906,21.504091262817383,147.2715606689453,49.724449157714844,35.69731140136719,17.393083572387695,24.805118560791016
19.019367218017578,60.90999984741211,21.488033294677734,148.77371215820312,50.27252960205078,35.38287353515625,17.402774810791016,25.0455322265625
18.947444915771484,61.689998626708984,21.592422485351562,149.81076049804688,49.83405303955078,35.28678894042969,17.092700958251953,25.2435245513916
18.992082595825195,62.59000015258789,21.496065139770508,147.5688934326172,50.188209533691406,34.93742370605469,16.627592086791992,25.158666610717773
19.027393341064453,61.560001373291016,21.423797607421875,145.97532653808594,49.81719970703125,34.666656494140625,17.083011627197266,25.19402313232422
19.296470642089844,61.439998626708984,21.3435001373291,145.8380584716797,49.6485595703125,34.43954849243164,17.092700958251953,25.285940170288086
19.08616065979004,59.439998626708984,21.03033447265625,144.90016174316406,49.378726959228516,34.116390228271484,16.966733932495117,25.09502601623535
19.019367218017578,58.630001068115234,21.303348541259766,145.18392944335938,49.876216888427734,34.430816650390625,17.0054931640625,25.285940170288086
18.98546600341797,59.08000183105469,21.231081008911133,144.88482666015625,50.17134094238281,34.62296676635742,16.947349548339844,25.738492965698242
18.906356811523438,59.59000015258789,21.215017318725586,145.78216552734375,50.05330276489258,34.5356330871582,16.84076499938965,25.76677703857422
19.141746520996094,60.70000076293945,21.5603084564209,147.6918487548828,50.1038932800293,34.91120529174805,16.90859031677246,25.858692169189453
19.171772003173828,60.810001373291016,21.61651039123535,147.400390625,51.04764938354492,35.55331039428711,17.092700958251953,25.597074508666992
19.175321578979492,60.880001068115234,21.488033294677734,144.73910522460938,51.098655700683594,35.39499282836914,15.988070487976074,25.731416702270508
19.01226043701172,60.20000076293945,21.359556198120117,143.00582885742188,49.491722106933594,34.832054138183594,15.88148307800293,25.82334327697754
19.29286003112793,61.63999938964844,21.41576385498047,143.46592712402344,49.60225296020508,35.03434753417969,15.87179183959961,25.97890281677246
19.521465301513672,62.20000076293945,21.36758041381836,143.41993713378906,49.86583709716797,34.963993072509766,15.813654899597168,25.72434425354004
19.52532958984375,61.709999084472656,21.118656158447266,141.80165100097656,49.874324798583984,34.90241622924805,15.513272285461426,25.102100372314453
19.576995849609375,62.470001220703125,21.271228790283203,142.9520721435547,50.22291946411133,35.49174499511719,15.552031517028809,24.939468383789062
19.607990264892578,63.150001525878906,21.287282943725586,142.40753173828125,50.775569915771484,35.27185821533203,15.677999496459961,25.017248153686523
19.82949447631836,64.30000305175781,21.287282943725586,142.60699462890625,50.843589782714844,35.2894287109375,15.610169410705566,24.974815368652344
20.200815200805664,65.25,21.33547019958496,141.71731567382812,50.7840690612793,35.35100555419922,16.123727798461914,24.897037506103516
20.14850616455078,64.83999633789062,21.407730102539062,140.41346740722656,50.75857162475586,35.19268035888672,15.823344230651855,24.988964080810547
20.5156307220459,65.44999694824219,21.471973419189453,140.93499755859375,50.563018798828125,35.48295593261719,15.707067489624023,25.024314880371094
20.438785552978516,64.54000091552734,21.512123107910156,141.39517211914062,50.89459991455078,36.010711669921875,15.677999496459961,25.080890655517578
20.298330307006836,64.63999938964844,21.544240951538086,142.4152374267578,50.580020904541016,35.87876892089844,15.784590721130371,25.05966567993164
20.585372924804688,64.08999633789062,21.512123107910156,141.40286254882812,50.46098327636719,35.4389762878418,15.581101417541504,24.889968872070312
20.8204402923584,64.16999816894531,21.31940460205078,141.5102081298828,50.35045623779297,35.46535873413086,15.736137390136719,24.783899307250977
20.902132034301758,65.47000122070312,21.496065139770508,142.63763427734375,50.65653991699219,36.24820327758789,15.736137390136719,24.819255828857422
20.84465217590332,66.91000366210938,21.825292587280273,142.93675231933594,50.69905471801758,36.48569107055664,15.600481986999512,24.7626895904541
21.178194046020508,66.93000030517578,22.034067153930664,142.8217010498047,50.792579650878906,36.30097961425781,15.794272422790527,24.7556209564209
21.30250358581543,66.95999908447266,22.009977340698242,141.34149169921875,50.80107498168945,36.160247802734375,15.677999496459961,24.706119537353516
21.214357376098633,67.45999908447266,21.801198959350586,139.77688598632812,50.563018798828125,35.94034194946289,15.493892669677734,24.61420249938965
20.859508514404297,66.55999755859375,21.64863395690918,138.98696899414062,50.06138229370117,35.694068908691406,15.590789794921875,24.628345489501953
20.631223678588867,66.81999969482422,21.712871551513672,140.0146484375,50.07838821411133,36.26579284667969,15.716756820678711,24.769758224487305
20.839160919189453,67.62000274658203,21.536216735839844,139.85360717773438,50.01887512207031,36.50328063964844,15.755517959594727,24.734405517578125
20.812040328979492,67.54000091552734,21.576366424560547,139.78456115722656,50.375953674316406,36.66161346435547,15.619861602783203,24.7626895904541
20.834646224975586,73.08000183105469,21.592422485351562,140.81231689453125,51.00513458251953,36.635223388671875,15.794272422790527,24.889968872070312
20.762317657470703,72.94999694824219,21.810115814208984,140.21405029296875,50.88610076904297,36.512081146240234,16.317522048950195,25.003103256225586
20.54759979248047,72.61000061035156,21.842514038085938,139.24005126953125,52.739593505859375,36.66161346435547,16.443483352661133,25.024314880371094
20.529516220092773,72.88999938964844,21.607648849487305,139.69252014160156,52.77360534667969,36.93429183959961,16.259382247924805,25.024314880371094
20.405200958251953,72.37999725341797,21.52666473388672,138.72616577148438,52.62055969238281,36.723182678222656,16.123727798461914,24.9536075592041
20.423282623291016,72.44000244140625,21.397077560424805,138.6034698486328,53.5643196105957,36.9694709777832,16.385347366333008,24.932395935058594
20.545339584350586,72.8499984741211,21.291793823242188,138.33502197265625,53.59832763671875,36.69680404663086,16.288450241088867,24.932395935058594
20.78944206237793,72.0,21.405176162719727,139.3627471923828,53.64933776855469,37.16298294067383,16.240005493164062,25.038461685180664
21.004161834716797,72.36000061035156,21.283693313598633,139.0252685546875,52.85862731933594,36.67920684814453,16.249692916870117,25.003103256225586
21.137508392333984,73.01000213623047,21.380878448486328,142.92141723632812,53.13920211791992,36.8287353515625,16.598522186279297,25.087949752807617
21.12847137451172,72.76000213623047,21.550954818725586,144.48602294921875,53.30925750732422,36.85512161254883,16.39504051208496,25.22231101989746
21.252779006958008,73.56999969482422,21.75342559814453,144.5933380126953,53.61534118652344,36.76715850830078,16.317522048950195,25.342510223388672
21.69126319885254,72.68000030517578,21.664339065551758,144.21755981445312,53.23274230957031,36.93429183959961,16.40472984313965,25.469791412353516
21.551130294799805,71.13999938964844,21.356578826904297,143.5886688232422,53.10518264770508,36.749568939208984,16.249692916870117,25.46978187561035
21.560169219970703,71.56999969482422,21.31609344482422,144.5089874267578,53.24123001098633,36.65281677246094,16.269073486328125,25.534259796142578
21.481067657470703,71.69999694824219,21.218902587890625,143.956787109375,53.164710998535156,36.67041015625,16.13341522216797,25.570068359375
21.52174949645996,72.26000213623047,21.502363204956055,144.1868896484375,53.42827606201172,37.022239685058594,16.14310646057129,25.613037109375
21.79975128173828,72.87999725341797,21.591449737548828,145.6134033203125,53.572811126708984,37.066226959228516,16.152795791625977,25.684659957885742
21.54435157775879,72.29000091552734,21.550954818725586,144.5626983642578,53.445289611816406,37.338905334472656,16.017139434814453,25.95684242248535
21.422298431396484,72.37999725341797,21.88300323486328,147.53077697753906,53.40277099609375,38.77265167236328,16.240005493164062,26.107248306274414
21.04032325744629,71.38999938964844,21.550954818725586,147.6304931640625,52.935142517089844,39.16846466064453,16.18186378479004,25.806421279907227
21.343189239501953,72.55000305175781,21.429471969604492,147.63815307617188,53.96392059326172,39.30919647216797,16.269073486328125,25.906700134277344
21.232444763183594,71.95999908447266,21.040733337402344,146.3726806640625,54.108463287353516,39.44114303588867,16.191553115844727,25.75629234313965
21.40873908996582,72.26000213623047,21.0731258392334,148.85763549804688,54.176483154296875,39.432342529296875,16.172178268432617,25.74196434020996
21.96701431274414,72.04000091552734,20.984045028686523,148.50477600097656,54.62709426879883,39.46752166748047,16.365968704223633,25.698991775512695
21.930843353271484,72.80000305175781,21.008333206176758,149.73960876464844,54.72913360595703,39.05411911010742,16.792320251464844,25.426816940307617
22.075496673583984,72.62000274658203,20.886856079101562,149.09539794921875,54.22748947143555,39.14207458496094,17.13145637512207,25.455467224121094
22.380626678466797,72.69999694824219,20.724876403808594,150.15374755859375,53.89590835571289,38.67588806152344,17.160526275634766,25.534259796142578
22.235979080200195,72.2699966430664,20.611492156982422,149.22576904296875,53.36876678466797,38.60552215576172,16.927974700927734,26.207523345947266
22.183990478515625,71.88999938964844,20.7653751373291,148.7885284423828,53.24123001098633,38.33283615112305,16.986112594604492,26.04279136657715
21.607637405395508,69.25,20.368528366088867,147.00160217285156,51.91487503051758,37.96342468261719,17.858190536499023,25.49127769470215
21.727428436279297,68.94000244140625,20.530508041381836,145.06887817382812,51.591796875,37.69953536987305,17.460906982421875,25.305055618286133
21.60537338256836,68.7699966430664,20.465713500976562,145.4447021484375,52.399505615234375,38.14813995361328,17.732219696044922,25.398164749145508
21.499149322509766,68.97000122070312,20.263248443603516,143.4966278076172,51.753334045410156,37.89305114746094,17.451221466064453,25.147480010986328
21.462980270385742,68.2300033569336,20.603397369384766,143.47348022460938,51.95738983154297,37.5939826965332,17.19928741455078,24.79652214050293
21.46070671081543,67.83000183105469,20.65198516845703,142.1851043701172,51.31121063232422,38.024986267089844,16.802005767822266,24.502859115600586
