AAPL,H,Y,SNE,GS,K,NKE,LEVI
16.61180877685547,51.14459991455078,368.40057373046875,16.728286743164062,146.83828735351562,48.67865753173828,35.17328643798828,16.01589012145996
16.943172454833984,51.84038543701172,368.9105224609375,16.8630428314209,149.16531372070312,48.54148483276367,35.20937728881836,16.163185119628906
16.89725685119629,51.115203857421875,370.93115234375,16.891916275024414,150.13043212890625,48.9691276550293,35.33574295043945,16.673810958862305
16.946062088012695,50.6350212097168,371.8067932128906,16.564664840698242,148.58810424804688,48.952980041503906,34.925071716308594,16.889842987060547
17.05780601501465,52.055973052978516,376.81024169921875,16.709035873413086,152.1868438720703,49.80667495727539,35.480159759521484,16.35957908630371
17.093767166137695,51.91878128051758,381.0728759765625,16.824539184570312,155.0460968017578,49.82293701171875,34.93860626220703,16.821104049682617
17.042068481445312,51.8599853515625,381.9965515136719,17.190290451049805,155.67747497558594,49.94489288330078,35.29964065551758,16.408676147460938
17.032114028930664,52.18336868286133,387.673583984375,17.27691650390625,157.1747283935547,50.083106994628906,35.85923767089844,16.80146598815918
17.047529220581055,51.693389892578125,388.6646728515625,17.363542556762695,156.4982452392578,50.14815902709961,35.64262390136719,17.03713607788086
17.21353530883789,51.32099914550781,383.9017333984375,17.180662155151367,153.23316955566406,50.164405822753906,35.56138610839844,16.595251083374023
17.2302303314209,51.624786376953125,385.08526611328125,17.17104148864746,153.079833984375,50.46523666381836,35.63811492919922,16.66398811340332
17.038860321044922,51.056400299072266,381.90032958984375,16.96891212463379,150.35594177246094,50.392059326171875,35.439537048339844,17.03713607788086
16.84749412536621,51.98738098144531,384.4117126464844,16.526161193847656,149.13829040527344,49.51398468017578,35.34477615356445,17.262990951538086
16.913314819335938,52.722354888916016,388.7127990722656,16.57428550720215,150.48220825195312,49.473323822021484,35.64262390136719,16.772005081176758
17.062942504882812,52.96734619140625,388.41448974609375,16.506914138793945,151.60963439941406,50.2863655090332,35.94046401977539,17.86199188232422
17.05845069885254,53.04574203491211,384.25775146484375,16.506914138793945,151.6908416748047,50.18880844116211,35.71934127807617,18.195859909057617
16.97625160217285,52.85954666137695,387.3560485839844,16.949665069580078,152.6288604736328,50.31076431274414,35.77348327636719,18.667203903198242
17.110137939453125,53.741519927978516,387.04815673828125,17.094038009643555,150.58140563964844,50.066856384277344,33.94126892089844,18.235137939453125
17.313072204589844,53.192745208740234,385.7780456542969,16.9881591796875,149.4720001220703,49.920501708984375,33.78331756591797,17.6754150390625
17.49930763244629,52.68315887451172,386.1244201660156,17.5656681060791,147.24420166015625,50.107505798339844,33.237266540527344,17.587038040161133
17.332014083862305,52.12457275390625,388.64544677734375,17.489978790283203,145.87318420410156,50.15627670288086,33.043209075927734,17.930727005004883
17.25752830505371,52.12457275390625,384.2192687988281,17.703153610229492,146.3782958984375,50.213191986083984,33.08834457397461,17.97000503540039
17.238264083862305,52.54595947265625,385.06597900390625,18.071365356445312,146.38734436035156,50.51401901245117,33.1876220703125,18.156579971313477
17.234411239624023,52.732154846191406,391.9842834472656,18.52678108215332,147.78536987304688,50.9855842590332,33.332035064697266,17.92090606689453
17.392065048217773,53.898319244384766,391.26263427734375,18.83685302734375,149.65240478515625,50.91240310668945,33.57121658325195,18.01910400390625
17.420961380004883,54.172706604003906,390.521728515625,18.691509246826172,150.8700408935547,50.936798095703125,33.63890838623047,17.86199188232422
17.300228118896484,54.09431076049805,393.07159423828125,18.49771499633789,149.8057098388672,53.97755813598633,33.39069747924805,18.569005966186523
17.076431274414062,52.83015060424805,390.1656799316406,18.4395751953125,147.23513793945312,51.84740447998047,32.87171936035156,18.73594093322754
16.808319091796875,52.379371643066406,389.5979919433594,18.458951950073242,143.0140380859375,52.89622116088867,31.964630126953125,18.863595962524414
16.807353973388672,52.29117202758789,390.2811584472656,18.313608169555664,141.21009826660156,52.327091217041016,32.9078254699707,18.69666290283203
17.028268814086914,53.1633415222168,392.80218505859375,18.236087799072266,142.6532440185547,53.74178695678711,33.196651458740234,18.667203903198242
16.808635711669922,51.712989807128906,387.9429931640625,17.586877822875977,140.6869659423828,53.3433952331543,32.69573211669922,18.942155838012695
16.68437385559082,51.01721954345703,386.9230651855469,17.809741973876953,137.74656677246094,53.400306701660156,32.15416717529297,19.248950958251953
16.75084114074707,52.18336868286133,386.1725158691406,18.01322364807129,139.56851196289062,53.28647994995117,32.66411590576172,19.090604782104492
16.63139533996582,52.59496307373047,389.703857421875,17.974464416503906,139.7308807373047,53.01817321777344,32.618995666503906,19.565641403198242
16.66510772705078,52.66355895996094,393.8124694824219,18.197328567504883,141.80535888671875,53.64421844482422,32.98904800415039,18.764013290405273
16.855518341064453,53.11434555053711,393.7066345214844,18.12950325012207,142.00376892089844,53.93689727783203,33.40874481201172,17.358694076538086
17.055557250976562,52.9085578918457,393.7643737792969,18.410505294799805,142.32855224609375,53.64421844482422,33.350074768066406,17.368589401245117
17.07257843017578,53.54552459716797,392.3499450683594,18.100435256958008,144.72772216796875,53.888118743896484,33.55316162109375,17.23003578186035
16.84941291809082,53.398536682128906,392.7829284667969,18.081056594848633,144.7187042236328,54.099510192871094,33.44034194946289,16.943035125732422
18.230758666992188,53.398536682128906,394.4571838378906,17.586877822875977,145.07949829101562,54.09138870239258,33.11991882324219,17.200345993041992
18.364656448364258,52.849754333496094,389.9636535644531,17.31556510925293,142.72537231445312,54.23773193359375,32.80854034423828,17.44776153564453
19.075881958007812,52.17357635498047,389.4151916503906,17.393083572387695,141.1920623779297,54.709293365478516,32.34371566772461,16.873756408691406
19.019367218017578,52.937950134277344,390.0406188964844,17.402774810791016,142.72537231445312,54.48977279663086,32.709259033203125,16.933137893676758
18.947444915771484,55.152679443359375,392.5616149902344,17.092700958251953,144.1504669189453,54.335296630859375,32.92135238647461,16.844066619873047
18.992082595825195,56.661834716796875,396.6028747558594,16.627592086791992,144.6465606689453,53.14826583862305,32.9078254699707,17.398279190063477
19.027393341064453,56.828433990478516,397.96923828125,17.083011627197266,143.30264282226562,53.33525848388672,32.939414978027344,17.27952003479004
19.296470642089844,56.671634674072266,400.2015380859375,17.092700958251953,141.02069091796875,52.88809585571289,33.07480239868164,16.804481506347656
19.08616065979004,56.04444885253906,393.1870422363281,16.966733932495117,139.38812255859375,53.123863220214844,32.60545349121094,16.943035125732422
19.019367218017578,56.4266471862793,398.6812438964844,17.0054931640625,140.27206420898438,53.717384338378906,32.57386779785156,16.992517471313477
18.98546600341797,56.12284851074219,397.6997985839844,16.947349548339844,141.96771240234375,53.68486785888672,32.966495513916016,17.140966415405273
18.906356811523438,56.005252838134766,398.9506530761719,16.84076499938965,141.78733825683594,54.64425277709961,33.147010803222656,17.616004943847656
19.141746520996094,57.014625549316406,403.4634094238281,16.90859031677246,143.90692138671875,55.62800598144531,33.67951965332031,17.63579750061035
19.171772003173828,56.97542190551758,404.1465759277344,17.092700958251953,144.56539916992188,55.37598419189453,33.661468505859375,17.63579750061035
19.175321578979492,56.309043884277344,399.3644104003906,15.988070487976074,143.8167724609375,54.945072174072266,33.20568084716797,16.943035125732422
19.01226043701172,55.77985763549805,392.40765380859375,15.88148307800293,141.28225708007812,54.6605224609375,32.91685104370117,17.170656204223633
19.29286003112793,56.37763977050781,394.4283142089844,15.87179183959961,141.09283447265625,54.91255569458008,33.368133544921875,16.97272300720215
19.521465301513672,56.671634674072266,399.3932800292969,15.813654899597168,142.21127319335938,54.961334228515625,33.6163444519043,17.329002380371094
19.52532958984375,56.61283493041992,398.440673828125,15.513272285461426,141.02069091796875,55.115806579589844,33.06126022338867,16.952930450439453
19.576995849609375,56.779422760009766,403.66546630859375,15.552031517028809,143.72657775878906,55.115806579589844,33.48998260498047,16.873756408691406
19.607990264892578,57.651607513427734,407.6490173339844,15.677999496459961,144.17750549316406,55.001976013183594,33.79235076904297,16.82427406311035
19.82949447631836,57.72019958496094,409.3232727050781,15.610169410705566,144.4571075439453,54.928810119628906,34.23009490966797,16.77479362487793
20.200815200805664,58.39636993408203,406.1768493652344,16.123727798461914,145.9092559814453,55.270294189453125,34.57307434082031,16.834171295166016
20.14850616455078,58.34738540649414,403.99261474609375,15.823344230651855,145.88217163085938,55.30281066894531,34.41962814331055,17.002412796020508
20.5156307220459,59.36655044555664,407.0524597167969,15.707067489624023,145.4748992919922,56.260536193847656,34.68757247924805,16.88365364074707
20.438785552978516,59.93492889404297,405.20501708984375,15.677999496459961,144.6331329345703,56.465187072753906,34.928279876708984,16.834171295166016
20.298330307006836,60.111324310302734,409.111572265625,15.784590721130371,144.83229064941406,56.57978820800781,34.84198760986328,16.200788497924805
20.585372924804688,60.258323669433594,403.9637451171875,15.581101417541504,146.43423461914062,56.547054290771484,34.310630798339844,16.398719787597656
20.8204402923584,60.01333236694336,410.5933837890625,15.736137390136719,146.96815490722656,56.80080032348633,34.57404708862305,16.814376831054688
20.902132034301758,60.26811981201172,414.6250305175781,15.736137390136719,147.14012145996094,56.35057830810547,34.45596694946289,16.873756408691406
20.84465217590332,60.297515869140625,414.4133605957031,15.600481986999512,150.4072723388672,56.407894134521484,34.61946105957031,16.675825119018555
21.178194046020508,60.18972396850586,413.51849365234375,15.794272422790527,150.23533630371094,55.76121139526367,34.81928634643555,16.804481506347656
21.30250358581543,59.856536865234375,414.7019958496094,15.677999496459961,150.56112670898438,55.71209716796875,34.65578079223633,16.606550216674805
21.214357376098633,59.258750915527344,413.56658935546875,15.493892669677734,149.71946716308594,55.343746185302734,34.12443161010742,16.467994689941406
20.859508514404297,58.082786560058594,413.8552551269531,15.590789794921875,150.1991424560547,55.032691955566406,33.95640563964844,16.715410232543945
20.631223678588867,58.190589904785156,413.662841796875,15.716756820678711,150.1357421875,55.01630783081055,33.88828659057617,16.814376831054688
20.839160919189453,58.44537353515625,410.8820495605469,15.755517959594727,150.09957885742188,55.20458221435547,33.85649871826172,17.012310028076172
20.812040328979492,58.63157272338867,416.1934509277344,15.619861602783203,152.24449157714844,54.59883499145508,34.10172653198242,17.249828338623047
20.834646224975586,59.26854705810547,414.875244140625,15.794272422790527,153.72872924804688,54.713436126708984,34.610374450683594,17.23003578186035
20.762317657470703,59.601741790771484,415.1927185058594,16.317522048950195,153.61109924316406,54.7871208190918,34.35151290893555,17.78424835205078
20.54759979248047,59.503746032714844,414.6923828125,16.443483352661133,153.71066284179688,55.04086685180664,34.10627365112305,17.833730697631836
20.529516220092773,59.46454620361328,414.576904296875,16.259382247924805,154.07266235351562,54.37783432006836,34.265220642089844,18.21969985961914
20.405200958251953,59.07255172729492,415.5776062011719,16.123727798461914,152.25355529785156,53.91942596435547,34.051780700683594,18.764013290405273
20.423282623291016,59.54294204711914,414.77899169921875,16.385347366333008,152.38931274414062,53.125404357910156,34.728458404541016,18.58587646484375
20.545339584350586,59.79773712158203,415.48138427734375,16.288450241088867,152.054443359375,53.05992126464844,34.90556716918945,19.080707550048828
20.78944206237793,59.86632537841797,418.6374206542969,16.240005493164062,150.94126892089844,53.17452621459961,35.27796936035156,19.644813537597656
21.004161834716797,59.75852966308594,421.56256103515625,16.249692916870117,151.53855895996094,53.78026580810547,35.218936920166016,19.328123092651367
21.137508392333984,60.003536224365234,426.7488708496094,16.598522186279297,150.9684295654297,53.91124725341797,35.42329406738281,19.704193115234375
21.12847137451172,60.464107513427734,423.1309509277344,16.39504051208496,151.04086303710938,54.0667610168457,35.32792663574219,19.318225860595703
21.252779006958008,61.012901306152344,423.80450439453125,16.317522048950195,153.36679077148438,54.361446380615234,35.62764358520508,19.427087783813477
21.69126319885254,61.02269744873047,420.600341796875,16.40472984313965,151.8463134765625,53.91124725341797,35.71848678588867,19.456777572631836
21.551130294799805,60.19952392578125,420.5810852050781,16.249692916870117,149.24884033203125,54.074947357177734,35.2734260559082,19.051015853881836
21.560169219970703,60.15052032470703,420.0614929199219,16.269073486328125,149.0316619873047,54.107696533203125,35.73665237426758,18.83329200744629
21.481067657470703,60.48371505737305,420.4560241699219,16.13341522216797,147.9003448486328,53.927608489990234,35.19622039794922,19.090604782104492
21.52174949645996,60.728702545166016,419.90753173828125,16.14310646057129,149.14930725097656,53.98489761352539,35.10084915161133,18.922361373901367
21.79975128173828,60.7483024597168,420.667724609375,16.152795791625977,151.14036560058594,54.189552307128906,35.40059280395508,18.991636276245117
21.54435157775879,60.41511917114258,421.6106872558594,16.017139434814453,153.10430908203125,53.66566848754883,35.436920166015625,18.87287712097168
21.422298431396484,60.24851989746094,417.1652526855469,16.240005493164062,154.2808074951172,54.04220199584961,34.93281173706055,19.051015853881836
21.04032325744629,59.34695053100586,413.1720886230469,16.18186378479004,153.982177734375,53.95217514038086,34.75569152832031,18.922361373901367
21.343189239501953,60.42491149902344,415.4236755371094,16.269073486328125,155.18588256835938,54.16499328613281,35.2053108215332,18.516597747802734
21.232444763183594,60.34652328491211,414.24017333984375,16.191553115844727,155.4121551513672,54.107696533203125,34.887393951416016,18.457218170166016
21.40873908996582,61.24808883666992,412.2195129394531,16.172178268432617,158.39871215820312,54.24685287475586,34.987308502197266,18.6551513671875
21.96701431274414,61.75767135620117,412.71026611328125,16.365968704223633,160.02781677246094,53.56743621826172,35.137184143066406,18.793703079223633
21.930843353271484,61.042293548583984,412.74871826171875,16.792320251464844,159.5209503173828,53.76388931274414,35.695777893066406,18.87287712097168
22.075496673583984,60.68950653076172,409.5445556640625,17.13145637512207,158.74261474609375,53.51014709472656,35.2961311340332,19.486467361450195
22.380626678466797,60.37591552734375,408.70745849609375,17.160526275634766,159.2404022216797,53.56743621826172,35.604957580566406,19.773469924926758
22.235979080200195,59.9741325378418,403.7424621582031,16.927974700927734,158.8693389892578,53.117225646972656,35.46869659423828,19.793264389038086
22.183990478515625,59.954532623291016,401.4716491699219,16.986112594604492,159.0684356689453,52.16767120361328,36.15445327758789,19.68440055847168
21.607637405395508,57.651607513427734,398.20977783203125,17.858190536499023,156.45289611816406,48.975250244140625,35.02819061279297,19.74378204345703
21.727428436279297,56.995025634765625,401.288818359375,17.460906982421875,154.08172607421875,50.29315185546875,34.869239807128906,19.93181610107422
21.60537338256836,57.6222038269043,401.89501953125,17.732219696044922,155.3849639892578,50.8006591796875,35.04180908203125,20.040679931640625
21.499149322509766,57.093013763427734,401.5101623535156,17.451221466064453,153.33056640625,50.26040267944336,34.93281173706055,19.496366500854492
21.462980270385742,56.661834716796875,401.9527282714844,17.19928741455078,153.62017822265625,51.39003372192383,35.03272247314453,19.5953311920166
21.46070671081543,55.730857849121094,400.1341857910156,16.802005767822266,153.04098510742188,51.0626106262207,34.67395782470703,19.545846939086914
